Rk,Player,Pos,Age,Tm,G▼,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
377,Rashad Vaughn\vaughra01,SG,21,TOT,28,212,9.3,.546,.661,.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,,0.1,0.1,0.2,.050,,-1.3,-1.4,-2.6,0.0
378,Brandan Wright\wrighbr03,PF,30,TOT,28,381,19.0,.596,.000,.324,9.8,19.3,14.4,5.6,1.7,6.4,6.4,14.7,,0.8,0.5,1.3,.163,,1.1,1.0,2.1,0.4
379,Jonathan Isaac\isaacjo01,PF,20,ORL,27,536,9.8,.465,.317,.172,3.3,17.2,10.2,4.8,3.0,4.5,14.8,15.0,,-0.6,0.8,0.2,.021,,-3.8,2.4,-1.4,0.1
380,Caleb Swanigan\swanica01,PF,20,POR,27,189,7.5,.449,.133,.300,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20.0,,-0.3,0.3,0.0,-0.003,,-6.6,1.2,-5.5,-0.2
381,DeAndre' Bembry\bembrde01,SF,23,ATL,26,455,7.6,.477,.234,.258,2.0,15.7,8.8,15.9,2.3,2.3,24.8,18.2,,-0.9,0.5,-0.4,-0.040,,-5.1,0.3,-4.7,-0.3
382,Emeka Okafor\okafoem01,C,35,NOP,26,353,16.4,.545,.000,.232,14.9,21.7,18.4,3.1,1.1,5.6,11.0,14.4,,0.5,0.5,1.0,.140,,-1.1,-0.2,-1.2,0.1
383,Malachi Richardson\richama01,SG,22,TOT,26,324,5.9,.446,.444,.244,1.7,10.6,6.0,5.6,1.6,0.3,9.1,15.2,,-0.2,0.1,-0.1,-0.015,,-5.0,-1.0,-6.0,-0.3
384,Juan Hernangómez\hernaju01,PF,22,DEN,25,277,9.7,.511,.667,.160,7.4,14.6,11.0,5.9,1.1,0.9,10.1,14.0,,0.2,0.1,0.4,.061,,-1.6,-1.7,-3.3,-0.1
385,Cameron Payne\payneca01,PG,23,CHI,25,582,14.0,.498,.423,.074,3.2,9.8,6.4,29.9,2.2,1.4,14.0,19.3,,0.3,0.4,0.8,.063,,-0.1,-0.3,-0.4,0.2
386,Alex Poythress\poythal01,PF,24,IND,25,104,7.8,.500,.423,.000,7.7,10.8,9.2,2.6,1.4,0.9,7.1,12.0,,0.1,0.1,0.1,.066,,-3.8,-1.3,-5.1,-0.1
387,Derrick Rose\rosede01,PG,29,TOT,25,420,11.5,.507,.161,.247,3.5,5.8,4.7,13.6,0.8,0.8,14.5,25.4,,-0.2,0.1,-0.2,-0.018,,-2.1,-3.3,-5.4,-0.4
388,Ryan Arcidiacono\arcidry01,PG,23,CHI,24,304,7.3,.550,.756,.146,0.3,8.8,4.4,15.5,2.1,0.0,23.0,8.1,,0.1,0.2,0.3,.040,,-4.7,0.6,-4.1,-0.2
389,Andrew Bogut\bogutan01,C,33,LAL,24,216,10.9,.696,.000,.080,12.9,25.4,19.2,9.1,0.9,4.9,42.3,8.8,,0.1,0.3,0.4,.094,,-4.7,1.9,-2.8,-0.1
390,John Holland\hollajo02,SF,29,CLE,24,174,5.9,.417,.610,.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,,-0.3,0.1,-0.2,-0.050,,-3.6,-1.9,-5.5,-0.2
391,Zach LaVine\lavinza01,SG,22,CHI,24,656,14.6,.499,.346,.301,1.4,14.4,7.7,18.6,1.8,0.5,9.7,29.5,,-0.1,0.5,0.3,.025,,-0.8,-1.5,-2.3,-0.1
392,Terrence Ross\rosste01,SG,26,ORL,24,600,9.9,.505,.487,.188,1.8,11.6,6.7,9.3,2.2,1.5,12.3,17.3,,-0.2,0.5,0.3,.025,,-2.8,0.1,-2.7,-0.1
393,Shaquille Harrison\harrish01,PG,24,PHO,23,384,15.6,.540,.210,.306,2.5,14.7,8.5,22.2,3.2,1.5,13.5,18.0,,0.4,0.4,0.8,.094,,-2.3,1.7,-0.7,0.1
394,Danuel House\houseda01,SG,24,PHO,23,403,12.4,.533,.450,.240,3.4,17.0,10.1,9.4,0.8,1.2,7.2,16.2,,0.4,0.1,0.6,.066,,-0.8,-0.8,-1.6,0.0
395,Jordan Mickey\mickejo01,PF,23,MIA,23,284,10.6,.515,.195,.232,7.1,24.9,16.0,4.8,1.1,3.0,16.6,17.1,,-0.1,0.4,0.3,.054,,-5.2,-0.3,-5.6,-0.3
396,Gary Payton II\paytoga02,PG,25,TOT,23,221,9.8,.443,.338,.122,6.5,15.5,11.0,13.7,1.5,1.1,8.2,16.8,,0.0,0.2,0.2,.041,,-3.5,-0.4,-3.9,-0.1
397,Quincy Pondexter\pondequ01,SF,29,CHI,23,196,4.0,.398,.449,.347,4.2,10.8,7.4,6.3,2.0,0.9,16.3,15.0,,-0.3,0.1,-0.2,-0.047,,-7.0,-0.4,-7.4,-0.3
398,Glenn Robinson III\robingl02,SF,24,IND,23,338,10.8,.529,.400,.129,3.7,8.6,6.2,6.8,1.9,0.3,5.3,12.5,,0.4,0.3,0.6,.088,,-1.2,0.4,-0.7,0.1
399,Julyan Stone\stoneju01,SG,29,CHO,23,175,7.6,.684,1.000,.154,0.6,17.6,9.0,19.2,1.1,1.0,33.5,5.2,,0.2,0.2,0.3,.087,,-3.2,1.9,-1.3,0.0
400,Tony Allen\allento01,SF,36,NOP,22,273,8.7,.514,.132,.231,8.2,10.4,9.3,4.6,1.9,0.9,15.9,18.9,,-0.2,0.2,0.1,.017,,-5.2,-0.3,-5.5,-0.2
401,JaKarr Sampson\sampsja02,SF,24,SAC,22,344,13.9,.585,.123,.198,6.7,19.7,12.9,3.9,1.2,6.1,8.3,12.5,,0.4,0.4,0.8,.114,,-2.3,1.1,-1.2,0.1
402,D.J. Wilson\wilsodj01,PF,21,MIL,22,71,10.3,.622,.313,.125,3.3,13.2,8.3,6.1,2.1,1.2,19.2,13.3,,0.0,0.1,0.1,.054,,-2.0,0.0,-2.0,0.0
403,Cole Aldrich\aldrico01,C,29,MIN,21,49,6.0,.340,.000,.400,7.0,28.6,17.6,8.2,2.0,1.8,5.4,16.8,,-0.1,0.1,0.0,-0.013,,-6.8,-0.7,-7.5,-0.1
404,Dorian Finney-Smith\finnedo01,PF,24,DAL,21,448,7.6,.482,.554,.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,,-0.2,0.3,0.1,.015,,-3.8,-0.8,-4.6,-0.3
405,Danilo Gallinari\gallida01,SF,29,LAC,21,671,13.8,.545,.434,.340,1.5,14.9,8.3,8.9,0.9,1.2,8.1,20.6,,0.8,0.4,1.2,.088,,0.4,-0.9,-0.5,0.3
406,Davon Reed\reedda01,SG,22,PHO,21,242,4.8,.388,.500,.158,0.9,16.6,8.6,7.6,2.0,0.7,11.0,16.0,,-0.5,0.2,-0.3,-0.060,,-5.8,-0.6,-6.4,-0.3
407,Troy Williams\willitr02,SF,23,TOT,21,307,15.1,.544,.349,.275,8.0,14.8,11.4,7.7,3.2,1.1,13.5,20.1,,0.2,0.4,0.5,.085,,-1.0,0.5,-0.5,0.1
408,Bobby Brown\brownbo02,PG,33,HOU,20,115,5.5,.425,.690,.034,0.0,6.8,3.4,15.0,1.7,0.0,13.3,26.1,,-0.3,0.1,-0.2,-0.080,,-4.9,-2.3,-7.2,-0.2
409,Isaiah Canaan\canaais01,PG-SG,26,TOT,20,422,13.5,.539,.482,.372,1.5,10.0,5.7,26.7,1.8,0.2,15.4,18.9,,0.5,0.1,0.6,.072,,-0.5,-0.7,-1.3,0.1
410,Myke Henry\henrymy01,SF,25,MEM,20,378,9.7,.472,.532,.092,3.0,8.8,5.8,8.9,4.1,1.5,14.4,15.7,,-0.3,0.4,0.1,.017,,-3.1,1.8,-1.3,0.1
411,Richard Jefferson\jefferi01,SF,37,DEN,20,163,6.4,.499,.259,.259,1.4,10.3,5.9,12.0,0.6,0.5,14.3,9.4,,0.1,0.0,0.1,.029,,-3.5,-0.8,-4.3,-0.1
412,Derrick Jones Jr.\jonesde02,SF,20,TOT,20,245,10.1,.480,.340,.453,9.6,7.8,8.7,5.1,0.8,4.4,9.9,12.8,,0.1,0.2,0.4,.075,,-2.9,0.2,-2.7,0.0
413,Luke Kornet\kornelu01,PF,22,NYK,20,326,13.6,.516,.632,.088,3.8,18.0,10.9,11.6,0.9,4.2,8.5,19.0,,0.2,0.3,0.5,.077,,0.4,-0.2,0.2,0.2
414,Alec Peters\peteral01,PF,22,PHO,20,225,10.7,.523,.784,.135,3.7,14.0,8.8,7.9,0.4,0.7,4.9,15.5,,0.2,0.0,0.3,.055,,-0.5,-2.3,-2.8,0.0
