Rk,Player,Pos,Age,Tm,G▼,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
376,Ian Mahinmi\mahinia01,C,32,WAS,34,498,12.0,.531,.154,.587,10.3,17.7,13.9,6.5,2.4,2.7,13.8,12.9,,0.5,0.5,1.0,.092,,-3.5,0.6,-3.0,-0.1
377,Raymond Felton\feltora01,PG,34,OKC,33,379,11.2,.505,.452,.096,1.1,8.4,4.6,18.7,1.2,1.3,9.0,16.6,,0.3,0.4,0.7,.087,,-1.7,0.4,-1.3,0.1
378,Jerome Robinson\robinje01,SG,21,LAC,33,320,7.2,.491,.518,.082,1.0,12.2,6.8,8.3,1.6,0.7,10.2,16.7,,-0.2,0.3,0.1,.012,,-4.2,-0.5,-4.7,-0.2
379,Deonte Burton\burtode02,SG,25,OKC,32,240,7.0,.470,.329,.146,1.7,10.7,6.0,5.0,1.2,2.8,9.3,16.3,,-0.2,0.3,0.1,.027,,-4.9,0.6,-4.3,-0.1
380,Damion Lee\leeda03,SG,26,GSW,32,375,11.9,.578,.535,.173,2.4,15.3,9.1,4.5,1.6,0.0,7.4,16.8,,0.3,0.4,0.7,.090,,-1.2,-1.1,-2.2,0.0
381,John Wall\walljo01,PG,28,WAS,32,1104,18.0,.527,.306,.317,1.5,10.1,5.7,39.2,2.1,2.2,16.1,28.8,,0.5,0.7,1.2,.051,,2.2,-1.4,0.9,0.8
382,Robert Williams\williro04,C,21,BOS,32,283,18.8,.703,.000,.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,,0.5,0.6,1.2,.201,,-1.7,3.4,1.8,0.3
383,Álex Abrines\abrinal01,SG,25,OKC,31,588,6.3,.507,.809,.083,0.9,7.8,4.2,4.3,1.3,0.9,7.9,12.2,,0.1,0.6,0.6,.053,,-3.7,0.4,-3.3,-0.2
384,Corey Brewer\breweco01,SF,32,TOT,31,492,11.6,.532,.358,.350,5.4,10.7,8.0,10.2,3.0,1.2,11.8,13.6,,0.4,0.6,1.0,.095,,-2.9,1.6,-1.3,0.1
385,Keita Bates-Diop\bateske01,SF,23,MIN,30,503,9.6,.489,.366,.197,3.4,14.4,8.8,4.6,1.7,2.4,8.3,14.1,,0.0,0.4,0.3,.032,,-2.8,-0.6,-3.4,-0.2
386,Isaiah Canaan\canaais01,PG,27,TOT,30,629,8.0,.518,.585,.146,1.0,9.2,5.1,18.2,1.1,0.3,16.7,14.2,,0.0,0.1,0.1,.008,,-2.7,-1.4,-4.1,-0.3
387,DeMarcus Cousins\couside01,C,28,GSW,30,771,21.4,.562,.256,.388,6.2,27.0,17.1,20.4,2.5,4.8,14.2,28.1,,0.9,1.5,2.4,.151,,0.4,2.6,3.0,1.0
388,Jacob Evans\evansja02,SG,21,GSW,30,204,3.5,.374,.283,.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,,-0.3,0.2,-0.1,-0.030,,-6.9,-1.2,-8.2,-0.3
389,Pau Gasol\gasolpa01,C,38,TOT,30,360,16.7,.529,.138,.426,6.7,34.2,20.6,19.1,0.7,3.5,12.5,15.6,,0.5,0.5,1.1,.142,,1.0,2.1,3.1,0.5
390,MarShon Brooks\brookma01,SG,30,MEM,29,387,11.6,.518,.320,.195,3.4,9.7,6.5,11.0,1.2,1.0,10.3,23.6,,-0.2,0.3,0.1,.018,,-1.9,-1.1,-3.0,-0.1
391,Patrick McCaw\mccawpa01,SG,23,TOT,29,397,7.5,.532,.444,.238,2.0,10.9,6.5,9.2,2.8,0.4,19.6,9.4,,0.0,0.5,0.5,.065,,-4.8,1.9,-3.0,-0.1
392,Chimezie Metu\metuch01,PF,21,SAS,29,145,6.4,.389,.034,.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,,-0.5,0.2,-0.3,-0.099,,-7.3,-1.4,-8.7,-0.2
393,Chris Boucher\bouchch01,PF,26,TOR,28,163,22.2,.563,.487,.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,,0.2,0.4,0.7,.194,,-0.2,2.8,2.6,0.2
394,Michael Carter-Williams\cartemi01,PG,27,TOT,28,372,14.7,.458,.309,.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,,0.2,0.6,0.8,.099,,-1.4,2.2,0.8,0.3
395,Isaiah Hartenstein\harteis01,PF,20,HOU,28,221,10.0,.562,.146,.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,,0.2,0.3,0.5,.101,,-5.1,1.2,-3.9,-0.1
396,Jaron Blossomgame\blossja01,SF,25,CLE,27,439,10.2,.510,.368,.123,6.3,19.1,12.4,4.2,0.8,1.6,9.0,12.2,,0.2,0.1,0.3,.030,,-1.9,-1.8,-3.8,-0.2
397,Donte DiVincenzo\divindo01,SG,22,MIL,27,411,9.1,.507,.669,.097,4.2,11.4,8.0,9.7,1.5,1.2,12.8,15.1,,0.0,0.6,0.6,.069,,-2.8,0.6,-2.2,0.0
398,Jordan McRae\mcraejo01,SG,27,WAS,27,333,14.3,.550,.269,.269,1.9,11.3,6.5,13.2,1.8,1.8,9.4,20.4,,0.3,0.2,0.5,.066,,-0.9,-0.8,-1.7,0.0
399,Michael Beasley\beaslmi01,PF,30,LAL,26,277,15.9,.532,.111,.255,4.9,17.2,11.2,14.8,1.5,3.0,13.7,29.5,,-0.1,0.4,0.2,.039,,-1.9,0.5,-1.5,0.0
400,Lorenzo Brown\brownlo01,PG,28,TOR,26,212,6.3,.380,.394,.042,2.6,12.9,7.9,17.3,2.7,2.0,18.1,17.9,,-0.5,0.3,-0.1,-0.027,,-5.4,1.9,-3.5,-0.1
401,John Jenkins\jenkijo01,SG,27,TOT,26,333,9.7,.536,.552,.171,1.8,10.0,5.8,9.9,0.0,0.5,7.4,15.7,,0.2,0.0,0.2,.031,,-1.0,-2.4,-3.4,-0.1
402,Khyri Thomas\thomakh01,SG,22,DET,26,195,6.2,.413,.507,.159,2.2,9.3,5.6,6.0,1.8,2.2,5.1,17.2,,-0.2,0.2,0.0,.005,,-4.9,-0.1,-5.0,-0.2
403,Ryan Anderson\anderry01,PF,30,TOT,25,322,4.6,.414,.580,.232,6.1,12.5,9.2,7.8,0.6,0.3,15.5,12.0,,-0.3,0.0,-0.2,-0.035,,-4.5,-1.9,-6.4,-0.4
404,Alex Caruso\carusal01,PG,24,LAL,25,531,13.9,.569,.289,.370,4.0,9.0,6.5,19.7,2.1,1.4,17.3,19.0,,0.5,0.6,1.0,.093,,-1.0,0.7,-0.2,0.2
405,Tyler Lydon\lydonty01,PF,22,DEN,25,94,9.3,.595,.556,.167,8.0,12.7,10.4,8.2,1.0,0.0,17.2,10.6,,0.1,0.1,0.2,.086,,-2.8,-1.4,-4.2,-0.1
406,Chandler Parsons\parsoch01,SF,30,MEM,25,496,8.5,.484,.516,.137,0.9,15.2,7.9,13.4,1.9,1.0,14.2,20.3,,-0.6,0.6,0.0,-0.004,,-3.9,-0.5,-4.4,-0.3
407,Damian Jones\jonesda03,C,23,GSW,24,410,15.3,.720,.000,.500,8.4,11.0,9.8,8.7,1.4,5.1,15.1,11.1,,1.0,0.5,1.5,.173,,-0.6,1.7,1.1,0.3
408,Johnathan Williams\willijo04,C,23,LAL,24,372,15.1,.599,.018,.436,13.6,13.9,13.7,4.9,1.0,1.5,10.9,16.4,,0.7,0.3,1.0,.135,,-2.0,-1.1,-3.2,-0.1
409,Drew Eubanks\eubandr01,PF,21,SAS,23,113,15.1,.646,.000,.500,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,,0.1,0.2,0.3,.120,,-1.9,0.7,-1.3,0.0
410,Edmond Sumner\sumneed01,PG,23,IND,23,210,7.6,.443,.422,.375,4.9,7.8,6.3,6.3,2.8,2.1,11.8,17.6,,-0.2,0.3,0.1,.020,,-5.8,0.5,-5.3,-0.2
411,Isaac Bonga\bongais01,PG,19,LAL,22,120,6.0,.240,.242,.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,,-0.3,0.2,-0.1,-0.059,,-7.0,2.2,-4.8,-0.1
412,Luol Deng\denglu01,SF,33,MIN,22,392,14.6,.588,.373,.297,5.4,14.6,10.0,6.5,1.8,1.7,9.5,15.8,,0.5,0.3,0.8,.101,,0.2,-0.3,0.0,0.2
413,Skal Labissière\labissk01,PF,22,TOT,22,176,12.6,.593,.265,.347,5.4,20.3,12.8,8.6,1.4,2.8,16.3,16.0,,0.1,0.2,0.3,.089,,-2.9,-0.1,-3.0,0.0
414,Kevin Love\loveke01,PF,30,CLE,22,598,19.5,.561,.519,.403,5.9,40.0,22.2,12.8,0.5,0.7,11.2,27.4,,1.0,0.4,1.3,.106,,3.3,-1.6,1.6,0.6
415,Johnathan Motley\motlejo01,PF,23,LAC,22,156,18.9,.563,.041,.548,12.6,21.7,17.3,11.7,1.5,1.5,15.0,28.8,,0.1,0.2,0.3,.092,,-1.2,-0.7,-1.9,0.0
416,Malachi Richardson\richama01,SG,23,TOR,22,103,0.9,.481,.862,.172,2.2,11.2,6.8,0.0,0.5,0.0,20.4,16.4,,-0.2,0.1,-0.1,-0.060,,-6.6,-2.1,-8.8,-0.2
417,Alex Poythress\poythal01,PF,25,ATL,21,305,12.2,.571,.284,.358,9.8,16.6,13.1,7.7,0.6,2.8,12.2,14.2,,0.4,0.2,0.5,.086,,-2.5,-1.0,-3.5,-0.1
418,Caleb Swanigan\swanica01,PF,21,TOT,21,178,4.7,.377,.132,.170,10.2,27.6,19.1,8.0,1.6,0.5,24.0,17.7,,-0.5,0.2,-0.2,-0.060,,-7.1,0.0,-7.2,-0.2
419,Troy Williams\willitr02,SF,24,SAC,21,312,10.5,.531,.449,.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15.0,,0.1,0.3,0.4,.064,,-2.4,0.0,-2.4,0.0
420,Christian Wood\woodch01,PF,23,TOT,21,251,21.9,.607,.222,.479,7.2,26.5,17.0,4.8,1.3,3.2,10.7,26.1,,0.4,0.3,0.8,.151,,1.4,-1.0,0.4,0.1
421,Shake Milton\miltosh01,SG,22,PHI,20,268,9.3,.483,.506,.080,3.7,10.0,6.9,9.2,1.4,2.3,6.2,15.0,,0.1,0.3,0.3,.059,,-2.6,-0.6,-3.2,-0.1
422,Anfernee Simons\simonan01,SG,19,POR,20,141,11.1,.535,.460,.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,,0.0,0.0,0.1,.020,,-1.5,-3.7,-5.3,-0.1
423,Jason Smith\smithja02,PF-C,32,TOT,20,190,9.8,.492,.441,.271,9.0,20.2,14.6,9.7,0.7,3.1,16.4,17.5,,0.0,0.2,0.2,.038,,-3.7,-1.0,-4.7,-0.1
